customer_id,credit_score,country,gender,age,balance,products_number,tenure,credit_card,active_member,estimated_salary,high_balance_flag,low_activity_risk,salary_balance_ratio,churn
15641690,681,Spain,Male,67,0,2,seven,0,1,163714.92,0,0,0,0
15634896,521,France,Female,39,0,2,six,0,1,27375.15,0,0,0,0
15671590,741,Spain,Male,25,0,2,four,1,1,73873.65,0,0,0,0
15779182,790,Spain,Male,46,182364.53,1,eight,0,0,139266.48,1,1,1.309464632,1
15778287,622,France,Male,35,0,2,eight,1,1,131772.51,0,0,0,0
15609510,669,France,Male,45,149364.58,1,seven,0,1,173454.07,1,0,0.861118912,0
15742229,583,France,Male,59,127450.14,1,seven,0,1,67552.71,1,0,1.886676937,0
15658532,520,Spain,Female,63,162278.32,1,five,1,1,34765.33,1,0,4.667820498,0
15590993,579,Spain,Male,37,152212.88,2,five,0,0,120219.14,1,0,1.266128505,0
15565701,698,Spain,Female,39,161993.89,1,nine,0,0,90212.38,1,1,1.795694671,0
15597239,548,Spain,Male,39,131468.44,1,seven,1,0,164975.82,1,1,0.796895206,0
15688880,672,Germany,Male,40,102980.44,1,ten,1,0,1285.81,1,1,80.08993553,1
15813917,653,Germany,Male,31,143321.97,1,nine,1,0,83679.46,1,1,1.7127497,0
15679611,734,Spain,Female,37,130404.92,1,two,0,0,34548.74,1,1,3.774520286,0
15636589,794,France,Female,41,0,2,seven,1,1,74275.08,0,0,0,0
15687752,641,France,Male,30,87505.47,2,two,0,1,7278.57,0,0,12.02234367,0
15584363,824,France,Male,30,133634.02,1,zero,1,1,162053.92,1,0,0.82462689,0
15737748,534,Spain,Female,33,151233.62,1,three,0,0,199336.63,1,1,0.758684543,0
15803365,653,Spain,Male,55,70263.83,1,two,0,1,62347.71,0,0,1.126967294,0
15793247,498,France,Male,34,0,2,five,1,1,91711.66,0,0,0,0
15572360,683,France,Male,30,57657.49,1,ten,0,0,79240.9,0,1,0.727622856,0
15795166,618,Germany,Male,42,153572.31,2,eight,1,1,76679.6,1,0,2.002779227,0
15724620,538,France,Male,37,134752.08,1,one,1,0,162511.55,1,1,0.829184633,0
15800856,643,Spain,Male,34,83132.09,1,three,1,1,21360.88,0,0,3.891791443,0
15671097,428,France,Female,31,0,2,two,1,0,54487.43,0,0,0,0
15683930,593,Germany,Female,32,134096.53,2,nine,1,0,53931.05,1,0,2.486443895,1
15749004,718,France,Female,31,118100.59,2,zero,1,0,103165.15,1,0,1.144772144,0
15800434,811,Germany,Male,52,76915.4,1,ten,0,0,146359.81,0,1,0.525522683,1
15709117,823,Spain,Female,46,81576.75,1,three,1,1,28370.95,0,0,2.875361946,1
15638806,645,Spain,Male,49,0,2,two,0,0,10023.15,0,0,0,0
15662294,710,France,Male,33,118327.17,2,ten,1,1,192928.82,1,0,0.613320343,0
15690079,591,Spain,Male,30,124857.69,2,eight,0,0,50485.7,1,0,2.473129817,0
15759317,748,Germany,Female,27,90971.85,1,two,1,1,131662.47,0,0,0.690947466,0
15750497,850,France,Female,37,153147.75,1,seven,1,1,152235.3,1,0,1.005993682,0
15596181,542,France,Male,38,65942.26,1,eight,1,1,68093.23,0,0,0.968411397,1
15576602,809,France,Male,38,0,2,three,1,1,80061.31,0,0,0,0
15644833,675,France,Male,54,0,1,two,1,0,149583.67,0,1,0,1
15734634,607,Spain,Female,27,100912.19,1,five,0,0,7631.27,1,1,13.22351194,0
15808689,850,France,Female,31,0,2,four,1,1,33082.81,0,0,0,0
15720702,789,France,Male,37,0,1,three,1,0,121883.87,0,1,0,1
15665077,598,France,Female,43,0,3,five,1,1,100722.72,0,0,0,1
15763612,756,Germany,Male,41,124439.49,2,two,0,1,47093.11,1,0,2.642413933,0
15596493,687,France,Female,47,0,2,seven,1,1,177624.01,0,0,0,0
15704483,724,France,Male,40,0,2,six,0,0,106149.48,0,0,0,0
15598846,700,France,Female,44,58781.76,1,two,1,0,16874.92,0,1,3.483380069,0
15629244,635,Spain,Male,50,159453.64,2,seven,0,0,54560.79,1,0,2.922495074,1
15765537,687,Germany,Male,26,142721.52,1,two,1,1,153605.75,1,0,0.92914178,0
15729975,613,France,Female,46,167795.6,1,eight,0,1,44390.38,1,0,3.77999918,0
15682773,781,France,Female,38,128345.69,2,three,1,0,63218.85,1,0,2.030180714,0
15688007,703,Spain,Male,20,165260.98,1,three,1,1,41626.78,1,0,3.970063983,0
15574331,593,Germany,Female,62,118233.81,1,three,0,1,24765.53,1,0,4.774127992,1
15645572,743,France,Female,40,0,1,six,1,0,28280.8,0,1,0,1
15742854,640,Spain,Female,46,0,2,eight,1,0,89043.19,0,0,0,0
15575417,849,Germany,Male,37,143452.74,2,seven,1,1,17294.12,1,0,8.294885198,0
15796721,778,France,Male,38,145018.49,2,three,1,1,126702.41,1,0,1.144559839,0
15734942,539,Germany,Female,38,82407.51,1,eight,1,0,13123.41,0,1,6.279428136,0
15664772,489,Germany,Male,28,79460.98,2,one,1,1,167973.63,0,0,0.473056277,0
15576683,568,Spain,Female,43,0,1,nine,1,0,125870.79,0,1,0,1
15682563,618,Spain,Male,38,126473.99,1,five,1,0,91972.49,1,1,1.375128476,0
15650889,710,Germany,Female,30,133537.1,2,ten,1,0,155593.74,1,0,0.858242112,0
15612108,625,France,Male,52,164978.01,1,five,1,1,67788.49,1,0,2.43371714,0
15761132,682,Spain,Male,46,128029.72,1,seven,1,1,62615.35,1,0,2.044701818,0
15645511,727,Spain,Male,43,97403.18,1,two,1,1,107415.02,0,0,0.906792923,1
15609824,794,France,Female,41,176845.41,3,seven,1,0,166526.26,1,0,1.061967104,1
15640268,652,Spain,Male,71,0,1,four,1,1,120107.1,0,0,0,0
15645778,670,Spain,Male,42,81589.04,1,three,1,0,188227.8,0,1,0.433459032,0
15691104,460,Germany,Female,40,119507.58,2,six,1,0,91560.63,1,0,1.305228896,1
15714567,568,Spain,Female,26,0,2,six,0,0,166495.2,0,0,0,0
15777826,643,France,Male,30,94443.77,1,five,1,1,165614.4,0,0,0.570263033,0
15668445,521,France,Male,37,0,2,two,1,1,86372.24,0,0,0,0
15576162,615,France,Male,32,92199.84,1,seven,1,1,2755.53,0,0,33.45992967,0
15778135,575,Spain,Male,43,0,1,three,1,0,83594.51,0,1,0,0
15613141,717,France,Female,41,135756.96,1,three,1,1,103706.41,1,0,1.30905081,0
15635435,648,France,Female,54,120633.42,1,nine,0,0,5924.38,1,1,20.36220161,1
15596552,535,Germany,Male,48,134542.73,1,five,1,1,58203.67,1,0,2.311584991,1
15623644,626,Spain,Male,29,0,2,seven,1,0,49361.84,0,0,0,0
15683403,611,Spain,Male,52,0,1,seven,0,1,73585.18,0,0,0,1
15615029,734,Spain,Male,39,0,1,six,1,1,95135.27,0,0,0,0
15769005,709,France,Male,49,154344.49,2,four,1,1,38794.57,1,0,3.978507559,0
15746326,591,France,Male,43,0,2,three,0,1,198926.36,0,0,0,0
15722364,664,France,Male,43,189026.53,2,nine,1,1,56099.86,1,0,3.369465271,0
15704954,431,France,Male,37,120764.08,1,zero,1,1,117023.08,1,0,1.031968053,0
15694409,647,Germany,Female,22,97975.82,2,three,0,1,62083,0,0,1.578142487,0
15754068,578,France,Male,32,0,2,four,1,1,141822.8,0,0,0,0
15683841,555,Germany,Male,41,113270.2,2,ten,1,1,185387.14,1,0,0.610992758,0
15789095,775,Spain,Male,30,0,2,four,0,1,57461.13,0,0,0,0
15719958,850,Germany,Male,39,124548.99,2,three,1,1,120380.12,1,0,1.034630884,0
15689514,625,France,Male,43,201696.07,1,eight,1,0,133020.9,1,1,1.516273533,1
15621353,645,Spain,Female,37,0,2,seven,1,0,13589.93,0,0,0,0
15627232,608,Germany,Male,44,114203.47,1,seven,1,1,77830.36,1,0,1.467338324,1
15745843,689,Spain,Female,31,0,2,four,1,1,136610.02,0,0,0,0
15722902,652,Germany,Male,50,125437.64,1,eight,1,1,17160.94,1,0,7.309485378,1
15791767,769,France,Female,26,0,2,seven,1,0,176843.53,0,0,0,0
15792722,611,France,Female,43,64897.75,1,eight,1,0,114996.33,0,1,0.564346271,0
15723006,489,France,Male,38,0,2,eight,0,1,196990.79,0,0,0,0
15771942,528,Germany,Female,46,135555.66,1,nine,1,0,133146.03,1,1,1.018097648,1
15774738,632,France,Male,44,107764.75,1,three,1,0,185667.72,1,1,0.580417264,0
15574004,429,France,Female,27,117307.44,2,six,1,1,24020.49,1,0,4.883640592,0
15587233,457,France,Male,41,73700.12,3,eight,1,1,185750.02,0,0,0.396770455,1
15808228,768,Spain,Female,44,60603.4,1,six,1,1,178045.97,0,0,0.340380633,0
15682834,715,Spain,Female,35,40169.88,2,four,1,1,199857.47,0,0,0.200992637,0
15571752,668,Germany,Female,32,92041.87,1,ten,1,1,43595.9,0,0,2.111250599,0
15743067,625,Germany,Male,26,130483.95,1,three,1,0,122810.53,1,1,1.062481776,0
15714466,846,France,Female,41,0,3,five,1,0,3440.47,0,0,0,1
15617982,661,Spain,Female,42,0,2,three,1,0,35989.41,0,0,0,0
15696637,571,France,Female,23,151097.28,1,ten,0,1,17163.75,1,0,8.803279004,0
15690647,582,Spain,Female,46,67563.31,1,eight,1,0,44506.09,0,1,1.518068876,1
15672756,716,France,Female,35,112808.18,1,eight,0,1,17848.3,1,0,6.320387936,0
15704586,758,France,Female,42,0,2,seven,0,1,76209.56,0,0,0,0
15674526,725,France,Male,66,86459.8,1,four,1,1,141476.56,0,0,0.611124557,0
15775295,630,France,Female,40,118633.08,1,zero,0,1,60032.46,1,0,1.976148903,1
15684196,627,France,Female,55,159441.27,1,two,1,0,100686.11,1,1,1.58354782,1
15727281,653,France,Female,27,0,2,nine,1,0,96429.29,0,0,0,0
15787835,775,Germany,Female,38,125212.65,2,four,1,1,15795.88,1,0,7.926918285,1
15730540,794,Spain,Male,45,88656.37,2,eight,1,0,116547.31,0,0,0.760689972,0
15646276,831,France,Female,32,146033.62,1,two,1,0,191260.74,1,1,0.763531606,0
15582180,561,France,Male,29,120268.13,1,nine,1,1,173870.39,1,0,0.691711395,0
15697095,705,Spain,Male,46,0,2,seven,1,0,117273.35,0,0,0,0
15748797,636,Spain,Female,33,0,1,zero,1,0,92277.47,0,1,0,1
15754796,487,Germany,Female,46,135070.58,2,four,1,1,44244.49,1,0,3.052822623,1
15628947,693,France,Female,38,0,2,three,0,0,78133.48,0,0,0,1
15775546,517,Spain,Female,29,0,2,five,1,0,103402.88,0,0,0,0
15670481,684,France,Female,27,122550.05,2,nine,0,1,137835.82,1,0,0.889101614,0
15619029,620,Spain,Female,43,0,2,two,1,0,20670.1,0,0,0,0
15613282,757,France,Male,29,130306.49,1,eight,1,0,77469.38,1,1,1.682038633,0
15721487,739,France,Female,27,0,1,six,1,1,57572.38,0,0,0,0
15797276,662,Spain,Female,41,90350.77,1,four,1,0,75884.65,0,1,1.19063302,1
15612494,359,France,Female,44,128747.69,1,six,1,0,146955.71,1,1,0.876098588,1
15629617,572,Spain,Male,23,126873.52,1,two,0,1,67040.12,1,0,1.892501386,0
15600821,721,France,Male,69,108424.19,1,two,1,1,178418.35,1,0,0.607696406,0
15579062,707,France,Male,32,0,2,nine,0,0,30807.02,0,0,0,0
15814268,444,France,Female,40,84350.07,1,five,1,0,143835.76,0,1,0.586433235,0
15710164,523,France,Female,73,0,2,seven,0,0,130883.9,0,0,0,1
15693904,685,Germany,Female,30,84958.6,2,four,0,1,194343.72,0,0,0.437156395,0
15588986,673,Germany,Female,29,99097.36,1,four,1,1,9796.69,0,0,10.11539204,0
15797733,503,Germany,Male,30,136622.55,2,ten,0,0,47310.24,1,0,2.887800823,0
15620507,485,Germany,Female,30,156771.68,1,five,1,1,141148.21,1,0,1.110688403,0
15685150,799,Germany,Male,28,167658.33,2,seven,1,1,111138.25,1,0,1.508556505,0
15667651,585,Spain,Female,33,0,2,eight,1,0,114182.07,0,0,0,0
15774166,607,Germany,Female,24,109483.54,2,two,0,1,127560.77,1,0,0.858285349,0
15649280,521,Germany,Female,40,134504.78,1,nine,1,0,18082.06,1,1,7.438576136,0
15705657,535,France,Female,44,114427.86,1,two,1,1,136330.26,1,0,0.839343078,0
15753969,724,Spain,Male,45,83888.54,1,five,0,1,34121.81,0,0,2.458502055,0
15742378,520,Germany,Male,32,110029.77,1,five,1,0,56246.69,1,1,1.956199911,0
15794874,696,Spain,Male,41,127523.75,1,nine,0,1,191417.42,1,0,0.666207652,0
15589221,657,Germany,Male,30,139762.13,2,one,1,1,23317.88,1,0,5.993775163,0
15596671,603,Spain,Female,42,91611.12,1,eight,0,0,144675.3,0,1,0.633218801,1
15583668,726,France,Female,42,109471.79,1,two,0,1,175161.05,1,0,0.624977927,0
15710206,591,France,Female,39,150500.64,1,four,1,0,14928.8,1,1,10.08122823,0
15799966,792,Germany,Female,59,101609.77,1,nine,0,0,161479.19,1,1,0.629243743,1
15794560,550,France,Male,57,0,1,five,1,1,133501.94,0,0,0,0
15626485,601,France,Female,26,78892.23,1,eight,1,1,23703.52,0,0,3.328291747,0
15703143,820,France,Female,29,82344.84,1,three,0,1,115985.38,0,0,0.70995879,0
15809772,667,France,Male,48,0,1,two,1,0,43229.2,0,1,0,0
15687959,573,Spain,Female,44,0,1,four,1,1,94862.93,0,0,0,0
15585282,755,France,Male,62,127706.33,2,one,0,1,142377.69,1,0,0.896954642,0
15714993,552,France,Female,41,124349.34,1,nine,1,0,135635.25,1,1,0.916792206,0
15596021,598,Spain,Male,44,0,2,eight,1,0,148487.9,0,0,0,0
15646615,576,Germany,Male,28,119336.29,2,one,0,1,58976.85,1,0,2.023442927,0
15742632,670,France,Female,31,0,1,nine,0,1,76254.83,0,0,0,0
15574068,504,Germany,Male,56,104217.3,1,nine,0,0,55857.48,1,1,1.865771603,1
15806967,778,France,Female,65,0,1,seven,1,1,77867.23,0,0,0,0
15796334,558,Germany,Male,39,144757.02,1,ten,1,0,22878.16,1,1,6.327301671,1
15688713,627,Spain,Male,44,0,1,six,1,1,114469.55,0,0,0,0
15796179,683,France,Male,43,0,1,eight,1,0,96754.8,0,1,0,0
15598751,556,France,Female,43,0,3,six,0,0,125154.57,0,0,0,1
15703019,583,France,Female,38,0,2,ten,0,1,113597.64,0,0,0,0
15646302,705,France,Female,24,100169.51,1,seven,1,0,121408.55,1,1,0.825061415,0
15680855,637,France,Male,33,145731.83,1,two,0,1,109219.43,1,0,1.334303155,0
15697311,697,Spain,Male,56,110802.03,1,five,1,1,50230.31,1,0,2.205879876,1
15585367,555,Germany,Female,46,120392.99,1,four,1,0,177719.88,1,1,0.677431191,1
15726556,594,Germany,Female,26,135067.52,2,six,0,0,131211.86,1,0,1.029384996,0
15676242,632,Spain,Male,31,136556.44,1,three,1,0,82152.83,1,1,1.662224418,1
15684198,551,France,Female,38,0,2,ten,1,1,,0,0,,0
15774882,687,France,Female,35,99587.43,1,three,1,1,1713.1,0,0,58.13287607,1
15714227,672,France,Female,53,0,1,seven,1,1,136910.18,0,0,0,0
15608653,521,Spain,Female,34,70731.07,1,seven,1,1,20243.97,0,0,3.493932761,1
15784280,686,Germany,Male,35,109342.82,2,two,0,1,86043.27,1,0,1.270788755,0
15789546,639,Spain,Male,28,0,2,eight,1,0,126561.07,0,0,0,0
15590320,850,France,Male,66,0,2,four,0,1,64350.8,0,0,0,0
15678385,465,France,Male,25,78247.31,2,two,1,1,10472.31,0,0,7.471829042,0
15571778,817,France,Female,55,117561.49,1,ten,1,0,95941.55,1,1,1.225344911,1
15657085,578,France,Male,23,88980.32,1,ten,1,1,125222.36,0,0,0.710578526,0
15640627,611,Spain,Male,34,0,2,four,1,0,170950.58,0,0,0,0
15566211,616,Germany,Female,41,103560.57,1,one,1,0,236.45,1,1,437.9808416,1
15669293,517,France,Male,37,113308.84,1,five,0,1,31517.16,1,0,3.595147532,0
15595067,637,Spain,Female,40,0,2,six,1,1,181610.6,0,0,0,0
15753566,806,France,Female,32,63763.49,1,three,1,0,156593.09,0,1,0.407192233,0
15650391,633,France,Female,29,169988.35,1,seven,1,0,4272,1,1,39.79128043,0
15681843,624,Germany,Female,35,180303.24,2,zero,1,0,163587.9,1,0,1.102179562,0
15814846,691,France,Male,52,0,1,three,1,0,175843.68,0,1,0,1
15670374,819,Germany,Female,49,120656.86,4,one,0,0,166164.3,1,0,0.726129861,1
15762332,568,Germany,Female,31,61592.14,2,one,1,1,61796.64,0,0,0.996690759,0
15700223,806,France,Male,48,164701.68,1,four,1,1,21439.49,1,0,7.682164081,0
15729956,726,Spain,Female,26,80780.16,1,one,1,1,19225.85,0,0,4.2016431,0
15594862,552,France,Male,36,0,2,eight,0,0,132547.02,0,0,0,0
15598782,755,Germany,Female,30,154221.37,2,six,0,1,62688.55,1,0,2.460120229,0
15745080,634,France,Male,26,0,1,eight,1,0,21760.96,0,1,0,0
15703399,756,France,Female,26,101641.14,2,five,0,1,154460.68,1,0,0.658038926,0
15732175,776,France,Male,37,0,1,two,0,1,8065,0,0,0,0
15630725,649,France,Female,45,92786.66,1,five,1,0,173365.9,0,1,0.535207097,1
15640260,595,Germany,Male,32,131081.66,2,eight,1,1,69428.79,1,0,1.888001505,0
15716822,646,France,Male,30,98014.74,1,five,1,1,12757.14,0,0,7.683128037,0
15583748,592,Spain,Male,38,0,2,eight,1,0,180426.2,0,0,0,0
15605968,574,France,Male,26,97460.1,1,eight,1,1,43093.67,0,0,2.261587375,0
15790683,850,France,Male,36,104077.19,2,one,0,1,68594,1,0,1.517292912,0
15607713,850,Spain,Female,29,0,2,one,1,1,197996.65,0,0,0,0
15700212,475,France,Female,46,0,2,ten,0,0,122953,0,0,0,1
15626710,642,France,Female,39,0,1,four,1,1,76821.24,0,0,0,0
15716491,710,Spain,Female,51,93656.95,1,four,0,1,141400.51,0,0,0.662352279,1
15625824,596,Spain,Male,30,121345.88,4,six,1,0,41921.75,1,0,2.894580498,1
15617705,609,France,Female,39,141675.23,1,eight,0,1,175664.25,1,0,0.806511456,0
15761976,797,Spain,Female,31,0,2,eight,1,0,117916.63,0,0,0,0
15634891,504,Germany,Female,43,102365.49,1,seven,1,0,194690.77,1,1,0.525785018,1
15744517,735,Spain,Male,50,0,1,nine,0,0,166677.35,0,1,0,1
15686963,680,Spain,Female,30,0,1,three,1,0,160131.58,0,1,0,0
15808189,449,France,Male,52,0,2,six,0,1,123622,0,0,0,0
15580845,685,Germany,Male,57,101868.51,1,seven,0,1,113483.96,1,0,0.897646769,0
15799156,569,Spain,Male,38,0,2,eight,0,0,79618.79,0,0,0,0
15694296,631,France,Male,35,112392.45,2,nine,1,0,24472.23,1,0,4.59265257,0
15677049,595,Germany,Female,25,106570.34,2,seven,0,1,177025.79,1,0,0.602004601,0
15583595,461,France,Female,28,0,1,eight,1,1,103349.74,0,0,0,0
15590146,630,France,Male,50,81947.76,1,one,0,1,63606.22,0,0,1.288360792,1
15801548,661,France,Female,31,144162.3,2,seven,1,1,14490.79,1,0,9.948546629,0
15660833,796,Germany,Male,39,86350.87,2,five,0,0,105080.53,0,0,0.821758988,0
15762277,710,France,Male,47,158623.14,1,five,0,0,83499.89,1,1,1.899680826,1
15791302,741,France,Male,32,0,2,eight,1,0,143598.7,0,0,0,0
15798975,606,Germany,Male,48,132403.56,1,four,0,0,36091.91,1,1,3.668510755,1
15599956,747,France,Male,27,0,2,ten,0,0,13007.89,0,0,0,0
15577274,549,Germany,Female,43,134985.66,1,three,1,0,6101.41,1,1,22.12368289,0
15701200,576,France,Male,36,0,2,six,1,1,48314,0,0,0,0
15638149,528,France,Male,37,103772.45,1,six,1,0,197111.99,1,1,0.526464423,0
15786199,535,France,Male,33,133040.32,1,two,1,1,110299.78,1,0,1.206170311,0
15701765,575,Spain,Female,37,0,2,zero,0,0,30114.32,0,0,0,0
15586974,656,France,Male,39,0,2,ten,1,1,98894.64,0,0,0,0
15729040,440,France,Male,42,0,2,two,1,0,49826.68,0,0,0,0
15788676,539,Spain,Male,38,71460.67,2,eight,1,1,10074.05,0,0,7.093539341,0
15602497,850,Spain,Male,39,133214.13,1,six,0,1,20769.88,1,0,6.413813176,0
15701333,646,France,Female,37,96558.66,1,seven,0,0,163427.18,0,1,0.590835992,0
15812071,744,France,Male,54,93806.31,2,six,0,1,140068.77,0,0,0.669716097,0
15634375,710,Spain,Female,36,0,2,eight,0,0,83206.19,0,0,0,0
15738267,544,France,Female,64,124043.8,1,three,1,1,111402.97,1,0,1.113469416,1
15786800,723,Germany,Male,52,131694.97,1,five,0,1,92873.5,1,0,1.418003736,1
15591130,507,Spain,Female,29,0,2,six,0,1,94780.9,0,0,0,0
15720662,787,France,Female,35,106266.8,1,one,1,1,16607.15,1,0,6.398858323,0
15751531,598,Spain,Male,41,0,2,eight,1,1,161954.43,0,0,0,0
15653595,796,France,Male,51,0,2,six,0,1,194733.28,0,0,0,0
15568360,569,Spain,Female,41,139840.36,1,four,1,1,163524.7,1,0,0.855163532,0
15781210,711,France,Male,34,0,2,eight,0,0,48260.19,0,0,0,0
15668058,661,Germany,Male,35,124098.54,1,eight,1,0,86678.48,1,1,1.431711078,0
15597131,415,France,Male,32,145807.59,1,five,1,1,3064.65,1,0,47.57724047,0
15697283,578,Spain,Male,23,0,2,eight,1,0,112124.98,0,0,0,0
15640953,611,France,Female,26,107508.93,2,two,1,1,120801.65,1,0,0.88996243,0
15715031,600,France,Female,28,0,2,six,0,1,52193.23,0,0,0,0
15589660,661,Germany,Female,32,145980.23,1,one,0,1,56636.28,1,0,2.577503854,0
15769818,850,France,Female,37,212778.2,1,three,0,1,69372.88,1,0,3.067166881,0
15782736,573,Germany,Female,47,152522.47,1,four,0,1,164038.07,1,0,0.929799223,1
15614818,764,Spain,Female,33,168964.77,1,nine,0,1,118982.51,1,0,1.420080733,0
15794014,838,France,Female,34,0,2,eight,1,0,27472.07,0,0,0,0
15732448,821,France,Female,28,0,1,eight,1,1,36754.13,0,0,0,0
15723411,607,Spain,Female,36,98266.3,1,four,1,1,46416.36,0,0,2.117061743,0
15797686,558,France,Male,38,113000.92,1,eight,1,1,152872.39,1,0,0.739184623,0
15605950,530,Germany,Male,23,137060.88,2,one,1,1,165227.23,1,0,0.829529612,0
15812497,654,Germany,Male,37,112146.12,1,five,1,0,75927.35,1,1,1.477018755,0
15690678,530,France,Female,33,129307.32,1,four,1,1,172930.28,1,0,0.747742501,0
15747677,656,Spain,Male,69,163975.09,1,six,1,1,36108.5,1,0,4.541177008,0
15618926,520,Spain,Male,43,0,2,seven,1,1,36202.74,0,0,0,0
15673908,602,Germany,Female,42,158414.85,1,six,1,1,131886.46,1,0,1.201145667,0
15727944,701,Germany,Female,48,92072.68,1,one,1,1,133992.36,0,0,0.68714873,0
15807294,653,Spain,Female,30,88243.29,2,two,1,1,96658.26,0,0,0.912941015,0
15618581,668,Spain,Male,25,0,2,eight,1,1,135112.09,0,0,0,0
15584364,652,France,Male,48,59486.31,1,four,1,0,163944.18,0,1,0.362844902,1
15599552,639,Spain,Female,54,0,2,two,1,1,53843.71,0,0,0,0
15749177,730,Spain,Female,52,0,2,seven,0,1,122398.84,0,0,0,0
15718779,780,France,Male,34,0,1,one,1,1,64804.04,0,0,0,0
15568106,592,France,Female,38,119278.01,2,eight,0,1,19370.73,1,0,6.157641452,0
15779481,628,France,Male,34,158741.43,2,four,1,1,126192.54,1,0,1.257930382,0
15709994,658,France,Female,40,140596.95,1,seven,0,1,135459.02,1,0,1.037929774,1
15772777,850,Spain,Female,29,0,2,ten,1,1,94815.04,0,0,0,0
15706815,515,Germany,Male,37,90432.92,1,two,1,1,188366.04,0,0,0.480091422,1
15618018,571,France,Female,35,104783.81,2,one,0,1,178512.52,1,0,0.586982975,0
15671032,760,Germany,Male,42,77992.97,2,zero,1,1,97906.38,0,0,0.796607637,0
15634281,720,Germany,Female,43,110822.9,1,ten,0,0,72861.94,1,1,1.52099848,0
15766374,632,Germany,Male,42,119624.6,2,four,1,1,195978.86,1,0,0.610395427,0
15600991,694,Germany,Male,31,109052.59,2,six,1,1,19448.93,1,0,5.607125431,1
15777576,559,Spain,Female,40,139129.44,1,five,0,1,32635.54,1,0,4.26312664,0
15742613,773,Germany,Female,42,152324.66,2,eight,1,0,171733.22,1,0,0.886984242,0
15649523,581,France,Male,38,0,2,one,1,0,46176.22,0,0,0,0
15651063,524,Germany,Female,37,127480.58,2,nine,1,0,179634.69,1,0,0.709665711,0
15683124,713,France,Male,53,115029.4,1,six,0,0,191521.32,1,1,0.600608851,1
15618314,676,France,Male,40,114005.78,1,eight,1,1,67998.45,1,0,1.676593805,0
15670823,651,Germany,Female,42,116646.76,1,one,1,0,44731.8,1,1,2.607692067,1
15607133,717,Spain,Female,49,110864.38,2,one,1,1,124532.9,1,0,0.890241695,1
15615012,594,France,Male,23,156267.59,1,five,1,0,160968.44,1,1,0.970796449,0
15725141,716,France,Female,44,109528.28,1,three,1,0,27341.63,1,1,4.005916253,1
15623560,668,France,Female,35,102482.76,1,six,1,1,53994.64,1,0,1.898017285,0
15693018,678,Germany,Male,23,115563.71,1,ten,1,1,91633.53,1,0,1.261150913,0
15636756,545,France,Male,23,0,2,two,1,0,189613.12,0,0,0,0
15647474,613,France,Female,40,95624.36,2,nine,1,1,60706.33,0,0,1.575195865,0
15576714,687,Spain,Female,21,0,2,eight,1,1,154767.34,0,0,0,0
15585047,715,France,Male,28,160376.61,1,seven,0,0,196853.11,1,1,0.814701937,0
15743976,618,Germany,Male,41,37702.79,1,eight,1,1,195775.48,0,0,0.192581778,0
15793881,721,France,Female,35,118273.83,1,six,0,1,3086.89,1,0,38.31488326,0
15576517,445,Germany,Female,34,131082.17,2,seven,1,1,70618,1,0,1.856214704,0
15631072,690,France,Male,38,94456,2,one,0,1,55034.02,0,0,1.716320196,0
15730394,709,France,Female,43,0,2,eight,0,0,168035.62,0,0,0,1
15631460,671,Spain,Female,42,0,2,three,1,1,128449.33,0,0,0,0
15692002,538,France,Male,33,93791.38,1,six,1,1,199249.29,0,0,0.470723785,0
15595282,735,France,Female,33,0,2,four,1,0,149474.69,0,0,0,0
15789548,592,France,Female,37,0,2,seven,1,1,126726.33,0,0,0,0
15758035,747,France,Male,61,155973.13,1,seven,0,1,147554.26,1,0,1.057056096,0
15617518,675,Germany,Male,36,89409.95,1,seven,1,1,149399.7,0,0,0.598461376,0
15651802,632,Spain,Female,39,97854.37,2,five,1,0,93536.38,0,0,1.046163749,0
15631813,621,France,Male,39,0,2,six,1,1,58883.91,0,0,0,0
15729668,521,Spain,Male,29,60280.62,1,three,1,0,154271.41,0,1,0.390743949,0
15741728,591,Spain,Male,36,135216.8,1,seven,1,1,122022.89,1,0,1.108126516,0
15576676,706,Germany,Female,28,124923.35,2,six,1,1,50299.14,1,0,2.48360807,0
15711378,677,France,Male,38,0,2,four,1,0,187800.63,0,0,0,0
15765520,769,Germany,Male,27,188614.07,1,seven,1,0,171344.09,1,1,1.100791221,0
15656726,771,France,Male,32,62321.62,1,five,1,1,40920.59,0,0,1.522989282,0
15647842,601,Germany,Female,48,120782.7,1,eight,1,0,63940.68,1,1,1.888980536,1
15719309,670,France,Female,42,115961.58,2,one,0,1,29483.87,1,0,3.93305153,0
15748718,517,France,Male,28,115062.61,1,two,1,0,179056.23,1,1,0.642606013,0
15594404,834,France,Female,49,160602.25,2,eight,1,0,129273.94,1,0,1.24234049,0
15751158,571,France,Female,42,108825.34,3,four,1,0,55558.51,1,0,1.958751954,1
15593470,576,Germany,Female,36,166287.85,1,eight,1,1,23305.85,1,0,7.135026184,0
15695129,718,France,Female,31,152663.77,1,one,0,1,17128.64,1,0,8.912778247,0
15640865,636,Germany,Female,31,80844.69,2,nine,1,1,74641.9,0,0,1.083100645,0
15714080,566,Germany,Female,40,97001.36,2,two,1,0,154486.01,0,0,0.627897374,0
15648721,711,France,Male,64,0,2,four,1,1,3185.67,0,0,0,0
